socks5://95.163.153.116:44937,AT,Unknown
socks5://95.163.153.116:20184,AT,Unknown
socks4://88.216.68.24:9107,AT,Unknown
socks4://5.199.166.249:9118,AT,Unknown
socks4://88.216.68.12:9079,AT,Unknown
socks4://5.199.166.244:9077,AT,Unknown
socks4://5.199.166.232:9090,AT,Unknown
socks4://5.199.166.242:9112,AT,Unknown
socks4://5.199.166.240:9103,AT,Unknown
socks4://5.199.166.246:9105,AT,Unknown
socks4://88.216.68.10:9105,AT,Unknown
socks4://88.216.68.24:9105,AT,Unknown
socks4://88.216.68.41:9074,AT,Unknown
socks4://5.199.166.237:9087,AT,Unknown
socks4://5.199.166.65:9072,AT,Unknown
socks4://5.199.166.249:9114,AT,Unknown
socks4://5.199.166.242:9106,AT,Unknown
socks4://5.199.166.239:9068,AT,Unknown
socks4://5.199.166.246:9113,AT,Unknown
socks4://5.199.166.251:9070,AT,Unknown
socks4://5.199.169.254:9091,AT,Unknown
http://62.99.135.51:443,AT,Unknown
http://81.10.234.234:80,AT,Mauthausen
