socks4://79.137.248.127:36273,FI,Unknown
socks4://193.233.133.22:32237,FI,Unknown
socks4://193.233.133.22:30460,FI,Unknown
socks4://193.233.133.3:34624,FI,Unknown
socks4://193.233.133.3:34536,FI,Unknown
socks4://193.233.133.22:34366,FI,Unknown
socks4://193.233.133.3:33383,FI,Unknown
socks4://193.233.133.3:30924,FI,Unknown
socks4://193.233.133.3:32640,FI,Unknown
socks4://193.233.133.22:30428,FI,Unknown
socks4://193.233.133.3:30709,FI,Unknown
socks5://79.137.248.127:33051,FI,Unknown
socks5://193.233.133.22:32092,FI,Unknown
socks5://79.137.248.127:33471,FI,Unknown
socks5://193.233.133.3:31893,FI,Unknown
socks5://193.233.133.3:33239,FI,Unknown
socks5://193.233.133.3:31588,FI,Unknown
socks5://193.233.133.3:30310,FI,Unknown
socks5://193.233.133.22:33594,FI,Unknown
socks5://193.233.133.22:32691,FI,Unknown
socks5://193.233.133.3:33252,FI,Unknown
